File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,Unnamed: 0,1. Taxonomic Level,2. Taxonomic Level,3. Taxonomic Level,4. Taxonomic Level,5. Taxonomic Level,Capture location,Capture location - LAT,Capture location - LONG,Capture method,Date Database Addition,Date of Sample Collection,Device,File Name,Files,Image ID,Method of Identification,Observer,Organisation,Original File Name,Project,Project Description,Publication DOI,Sex,Specimen ID,Wing side,Damaged Wing,TAXA LABEL,Landmark Label,Segmentation Label,Number
aedes_aegypti-worldwide-collection_f_l_d689b5a837b9.tif,Repaired,1787,right,Aedes_aegypti,1.0,0.4703125,0.046875,0.0234375,0.0,0.0015625000000000222,0.0390625,0.09218749999999998,0.15781250000000002,0.25,0.4296875,0.33125000000000004,0.3265625,0.30156249999999996,0.2953125,0.30156249999999996,0.21875,0.19687500000000002,0.315625,0.296875,0.328125,0.3875,0.434375,0.4875,0.5375,0.58125,0.628125,0.5,0.48125,0.440625,0.440625,0.403125,0.384375,0.35,0.471875,aedes_aegypti-worldwide-collection_f_l_d689b5a837b9.png,17919.0,Culicidae,Aedes,-,aegypti,-,"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,ovitrap,2024-04-26 00:00:00,MISSING VALUE,leica-m205c,aedes_aegypti-worldwide-collection_f_l_d689b5a837b9.tif,Culicidae/aedes/aedes_aegypti-worldwide-collection_f_l_d689b5a837b9.tif,d689b5a837b9,morphology,g.a.garcia,"fiocruz, rio de janeiro, brazil",/Volumes/Crucial/mos_dataset_raw/bnitm/Rafael Brazil/Brazil/Urca_8_L.tif,aegypti-worldwide-collection,"This study investigates whether the effects of DENV infection on mosquitoes can vary among populations. Here, we simultaneously investigated and compared the effects of oral DENV infection on the survival and fecundity of Ae. aegypti populations from four countries—Brazil, Peru, Pakistan, and Australia.",10.3390/insects15060393,F,4235,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_convector_f_l_8fa8023ca29d.tif,Repaired,895,right,Aedes_aegypti,0.99,0.575,0.04999999999999993,0.015625,0.0,0.0078125,0.051562499999999956,0.12031249999999993,0.1953125,0.3140624999999999,0.515625,0.40156249999999993,0.3999999999999999,0.3531249999999999,0.35,0.35624999999999996,0.22968749999999993,0.234375,0.340625,0.315625,0.36875,0.434375,0.4875,0.54375,0.590625,0.63125,0.678125,0.49375,0.484375,0.446875,0.44375,0.40625,0.375,0.35,0.5,aedes_convector_f_l_8fa8023ca29d.png,1991.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_8fa8023ca29d.tif,Culicidae/aedes/aedes_convector_f_l_8fa8023ca29d.tif,8fa8023ca29d,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_AEb15_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1794,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_landmark-aedes-collection_f_r_ce38f78e76c4.tif,Full Skeleton,1029,right,Aedes_aegypti,1.0,0.5671875,0.046875,0.015625,0.0,0.010937499999999933,0.059374999999999956,0.12656250000000002,0.20937499999999998,0.321875,0.534375,0.4078125,0.40156249999999993,0.36249999999999993,0.359375,0.3609375,0.2515625,0.23906249999999996,0.31875,0.290625,0.34375,0.4125,0.475,0.53125,0.578125,0.61875,0.675,0.4875,0.471875,0.428125,0.421875,0.3875,0.359375,0.33125,0.4875,aedes_landmark-aedes-collection_f_r_ce38f78e76c4.png,9458.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_landmark-aedes-collection_f_r_ce38f78e76c4.tif,Culicidae/aedes/aedes_landmark-aedes-collection_f_r_ce38f78e76c4.tif,ce38f78e76c4,laboratory-colony,k.kliemke,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Konstantin/aedes aegypti/02.11.2022/Ae_aeg_61_f_r.tif,landmark-aedes-collection,The aim of the study was to evaluate whether geometric wing morphometrics represents a reliable tool to differentiate Ae. koreicus and Ae. j. japonicus female and male specimens.,-,F,6494,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_landmark-aedes-collection_f_r_b708866bcec5.tif,Full Skeleton,1016,right,Aedes_aegypti,1.0,0.5562499999999999,0.04843749999999991,0.014062499999999978,0.0,0.006249999999999978,0.04999999999999993,0.12187499999999996,0.203125,0.30781249999999993,0.5125,0.390625,0.38749999999999996,0.35,0.34687499999999993,0.3531249999999999,0.2281249999999999,0.22187499999999993,0.3625,0.31875,0.365625,0.43125,0.484375,0.540625,0.596875,0.6375,0.690625,0.515625,0.503125,0.4625,0.45625,0.421875,0.39375,0.3625,0.515625,aedes_landmark-aedes-collection_f_r_b708866bcec5.png,9464.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_landmark-aedes-collection_f_r_b708866bcec5.tif,Culicidae/aedes/aedes_landmark-aedes-collection_f_r_b708866bcec5.tif,b708866bcec5,laboratory-colony,k.kliemke,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Konstantin/aedes aegypti/02.11.2022/Ae_aeg_64_f_r.tif,landmark-aedes-collection,The aim of the study was to evaluate whether geometric wing morphometrics represents a reliable tool to differentiate Ae. koreicus and Ae. j. japonicus female and male specimens.,-,F,6509,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_convector_f_l_8f7acd9a362e.tif,Repaired,943,left,Aedes_aegypti,1.0,0.60625,0.065625,0.0296875,0.009375,0.015625,0.0578125,0.121875,0.190625,0.321875,0.5421875,0.43125,0.41875,0.3734375,0.3703125,0.378125,0.26875,0.25625,0.3375,0.31875,0.36875,0.44375,0.5,0.559375,0.6125,0.65,0.7,0.503125,0.5,0.45,0.45625,0.41875,0.384375,0.3625,0.5125,aedes_convector_f_l_8f7acd9a362e.png,1923.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_8f7acd9a362e.tif,Culicidae/aedes/aedes_convector_f_l_8f7acd9a362e.tif,8f7acd9a362e,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_AEa81_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1658,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_aegypti-diversity-study_f_r_4cf56c25b8e8.tif,Repaired,1556,right,Aedes_aegypti,0.05,0.5984375,0.042187500000000044,0.021874999999999978,0.0,0.009375000000000022,0.06406250000000002,0.12812500000000004,0.22187500000000004,0.3265625,0.5765625000000001,0.4390625,0.428125,0.384375,0.375,0.396875,0.22187500000000004,0.2421875,0.3,0.325,0.365625,0.43125,0.503125,0.565625,0.615625,0.653125,0.69375,0.459375,0.46875,0.421875,0.43125,0.4,0.359375,0.340625,0.51875,aedes_aegypti-diversity-study_f_r_4cf56c25b8e8.png,6053.0,Culicidae,Aedes,-,aegypti,-,Ghana,8.0300284,-1.0800271,bg-sentinel,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_aegypti-diversity-study_f_r_4cf56c25b8e8.tif,Culicidae/aedes/aedes_aegypti-diversity-study_f_r_4cf56c25b8e8.tif,4cf56c25b8e8,morphology,h.jöst,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Hanna/images/aedes_aegypti_177_R.tif,aegypti-diversity-study,The aim of the study was to analyse genetic and geomorphic data of Ae. aegypti to investigate the influence of geography and landscape type on its populations across multiple regions in Benin. ,-,F,3372,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_convector_f_r_97827dbc3b1b.tif,Full Skeleton,999,left,Aedes_aegypti,1.0,0.575,0.0453125,0.01875,0.009375,0.0171875,0.0578125,0.11875,0.1953125,0.3125,0.515625,0.390625,0.390625,0.353125,0.3515625,0.3578125,0.2390625,0.2234375,0.365625,0.340625,0.390625,0.45,0.503125,0.559375,0.6,0.6375,0.684375,0.509375,0.503125,0.465625,0.459375,0.43125,0.396875,0.371875,0.51875,aedes_convector_f_r_97827dbc3b1b.png,1970.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_r_97827dbc3b1b.tif,Culicidae/aedes/aedes_convector_f_r_97827dbc3b1b.tif,97827dbc3b1b,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_AEb04_r_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1750,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_aegypti-diversity-study_f_r_38e132876346.tif,Full Skeleton,1551,right,Aedes_aegypti,0.98,0.540625,0.06093749999999998,0.018750000000000044,0.0,0.0015625000000000222,0.03749999999999998,0.09999999999999998,0.19062500000000004,0.290625,0.49375,0.384375,0.37968749999999996,0.334375,0.33281249999999996,0.334375,0.23750000000000004,0.22343749999999996,0.365625,0.3,0.35,0.409375,0.46875,0.528125,0.584375,0.625,0.675,0.50625,0.49375,0.453125,0.446875,0.41875,0.390625,0.3625,0.5,aedes_aegypti-diversity-study_f_r_38e132876346.png,5889.0,Culicidae,Aedes,-,aegypti,-,Cote d'Ivoire,7.9897371,-5.5679458,bg-sentinel,2024-04-02 00:00:00,2022-07-17 00:00:00,olympus sz61 + olympus dp23,aedes_aegypti-diversity-study_f_r_38e132876346.tif,Culicidae/aedes/aedes_aegypti-diversity-study_f_r_38e132876346.tif,38e132876346,morphology,e.agboli,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Eric/401-500/aedes_aegypti_495_R.tif,aegypti-diversity-study,The aim of the study was to analyse genetic and geomorphic data of Ae. aegypti to investigate the influence of geography and landscape type on its populations across multiple regions in Benin. ,-,F,3578,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_aegypti-wolbachia-study_f_l_e08a887acb4a.tif,Full Skeleton,1144,left,Aedes_koreicus,0.79,0.5515625,0.0640625,0.034375,0.0234375,0.03125,0.0625,0.10625,0.1875,0.2765625,0.48125,0.375,0.3734375,0.340625,0.3375,0.3453125,0.2328125,0.2203125,0.390625,0.334375,0.375,0.428125,0.484375,0.528125,0.571875,0.61875,0.671875,0.525,0.509375,0.478125,0.465625,0.43125,0.403125,0.38125,0.5125,aedes_aegypti-wolbachia-study_f_l_e08a887acb4a.png,6686.0,Culicidae,Aedes,-,aegypti,-,"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,laboratory-colony,2024-04-02 00:00:00,2022-05-01 00:00:00,olympus sz61 + olympus dp23,aedes_aegypti-wolbachia-study_f_l_e08a887acb4a.tif,Culicidae/aedes/aedes_aegypti-wolbachia-study_f_l_e08a887acb4a.tif,e08a887acb4a,morphology,r.maciel-de-freitas + g.a.garcia,"fiocruz, rio de janeiro, brazil",/Volumes/Crucial/mos_dataset_raw/bnitm/Rafael BNITM/wAlbB/ae_aeg_wAlbB_12_f_l.tif,aegypti-wolbachia-study,"The study aimed to analyze the effect of Wolbachia infection on Ae. aegypti with a Brazilian genetic background for different fitness-related mosquito traits, including wing length, wing shape, blood meal size, and fecundity.",10.1128/spectrum.00128-24,F,3815,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_vietnam-mosquito-collection-2022_f_r_a67e89accd76.tif,Full Skeleton,932,right,Aedes_aegypti,0.98,0.55,0.04531250000000009,0.015625,0.0,0.0,0.0390625,0.1015625,0.17656250000000007,0.2796875000000001,0.45781250000000007,0.36875,0.36406250000000007,0.328125,0.31718750000000007,0.3187500000000001,0.22968750000000004,0.21562500000000007,0.346875,0.328125,0.365625,0.425,0.496875,0.553125,0.60625,0.64375,0.690625,0.503125,0.490625,0.446875,0.453125,0.409375,0.384375,0.353125,0.509375,aedes_vietnam-mosquito-collection-2022_f_r_a67e89accd76.png,15592.0,Culicidae,Aedes,-,aegypti,-,"Ho Chi Minh, Vietnam",10.7763897,106.7011391,bg-pro,2024-04-02 00:00:00,2022-10-27 00:00:00,olympus sz61 + olympus dp23,aedes_vietnam-mosquito-collection-2022_f_r_a67e89accd76.tif,Culicidae/aedes/aedes_vietnam-mosquito-collection-2022_f_r_a67e89accd76.tif,a67e89accd76,morphology,do huy loc,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Vietnam mosquitoes 2022-1/wings 23.2.3/R-354.tif,vietnam-mosquito-collection-2022,The aim of the study is to describe the diversity and distribution of mosquito species in Vietnam on a large scale. ,-,F,10103,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_aegypti-diversity-study_f_r_dc3361779565.tif,Repaired,1604,right,Aedes_aegypti,0.97,0.596875,0.04843750000000002,0.018750000000000044,0.0,0.0,0.0546875,0.11406250000000007,0.20468750000000002,0.3140625,0.51875,0.40625,0.390625,0.35468750000000004,0.35,0.35625000000000007,0.2640625,0.24375000000000002,0.325,0.328125,0.375,0.4375,0.503125,0.55625,0.603125,0.6375,0.678125,0.4875,0.484375,0.44375,0.44375,0.40625,0.38125,0.359375,0.50625,aedes_aegypti-diversity-study_f_r_dc3361779565.png,6240.0,Culicidae,Aedes,-,aegypti,-,Ghana,8.0300284,-1.0800271,bg-sentinel,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_aegypti-diversity-study_f_r_dc3361779565.tif,Culicidae/aedes/aedes_aegypti-diversity-study_f_r_dc3361779565.tif,dc3361779565,morphology,h.jöst,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Hanna/images/aedes_aegypti_33_R.tif,aegypti-diversity-study,The aim of the study was to analyse genetic and geomorphic data of Ae. aegypti to investigate the influence of geography and landscape type on its populations across multiple regions in Benin. ,-,F,3466,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_landmark-aedes-collection_f_l_52fcf048e3a9.tif,Full Skeleton,988,left,Aedes_aegypti,0.87,0.590625,0.0625,0.0328125,0.009375,0.0140625,0.0578125,0.121875,0.196875,0.3125,0.5375,0.415625,0.4140625,0.3734375,0.371875,0.3828125,0.2453125,0.2375,0.34375,0.296875,0.340625,0.41875,0.475,0.5375,0.59375,0.6375,0.696875,0.5,0.490625,0.44375,0.434375,0.403125,0.36875,0.340625,0.5,aedes_landmark-aedes-collection_f_l_52fcf048e3a9.png,9535.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_landmark-aedes-collection_f_l_52fcf048e3a9.tif,Culicidae/aedes/aedes_landmark-aedes-collection_f_l_52fcf048e3a9.tif,52fcf048e3a9,laboratory-colony,k.kliemke,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Konstantin/aedes aegypti/08.11.2022/Ae_aeg_20_f_l.tif,landmark-aedes-collection,The aim of the study was to evaluate whether geometric wing morphometrics represents a reliable tool to differentiate Ae. koreicus and Ae. j. japonicus female and male specimens.,-,F,6164,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_aegypti-worldwide-collection_f_l_e7288945164a.tif,Repaired,1764,right,Aedes_aegypti,0.97,0.5953124999999999,0.04843749999999991,0.020312499999999956,0.0,0.004687499999999956,0.03281249999999991,0.10312499999999991,0.1890624999999999,0.29374999999999996,0.49374999999999997,0.3921874999999999,0.390625,0.35624999999999996,0.34843749999999996,0.35468749999999993,0.23906249999999996,0.2281249999999999,0.340625,0.31875,0.359375,0.428125,0.478125,0.521875,0.571875,0.609375,0.665625,0.49375,0.48125,0.45,0.44375,0.396875,0.38125,0.35625,0.49375,aedes_aegypti-worldwide-collection_f_l_e7288945164a.png,17972.0,Culicidae,Aedes,-,aegypti,-,"Lahore, Pakistan",31.5656822,74.3141829,ovitrap,2024-04-26 00:00:00,MISSING VALUE,leica-m205c,aedes_aegypti-worldwide-collection_f_l_e7288945164a.tif,Culicidae/aedes/aedes_aegypti-worldwide-collection_f_l_e7288945164a.tif,e7288945164a,morphology,g.a.garcia,"fiocruz, rio de janeiro, brazil",/Volumes/Crucial/mos_dataset_raw/bnitm/Rafael Brazil/Pakistan/Paq_35_L.tif,aegypti-worldwide-collection,"This study investigates whether the effects of DENV infection on mosquitoes can vary among populations. Here, we simultaneously investigated and compared the effects of oral DENV infection on the survival and fecundity of Ae. aegypti populations from four countries—Brazil, Peru, Pakistan, and Australia.",10.3390/insects15060393,F,4147,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_landmark-aedes-collection_f_r_9c78444a43bf.tif,Repaired,1072,right,Aedes_aegypti,0.99,0.5406249999999999,0.04218749999999993,0.01718749999999991,0.0,0.0015624999999999112,0.04218749999999993,0.09375,0.1656249999999999,0.271875,0.47187499999999993,0.3531249999999999,0.35,0.3218749999999999,0.3140624999999999,0.33124999999999993,0.24062499999999998,0.1968749999999999,0.390625,0.353125,0.396875,0.453125,0.5,0.55625,0.596875,0.634375,0.684375,0.528125,0.515625,0.475,0.475,0.44375,0.40625,0.3875,0.521875,aedes_landmark-aedes-collection_f_r_9c78444a43bf.png,9656.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_landmark-aedes-collection_f_r_9c78444a43bf.tif,Culicidae/aedes/aedes_landmark-aedes-collection_f_r_9c78444a43bf.tif,9c78444a43bf,laboratory-colony,k.kliemke,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Konstantin/aedes aegypti/19.10.2022/Ae_aeg_130_f_r.tif,landmark-aedes-collection,The aim of the study was to evaluate whether geometric wing morphometrics represents a reliable tool to differentiate Ae. koreicus and Ae. j. japonicus female and male specimens.,-,F,6020,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_landmark-aedes-collection_f_l_3fa5661dc700.tif,Full Skeleton,1036,left,Aedes_aegypti,0.96,0.6046875,0.0546875,0.0234375,0.0078125,0.01875,0.06875,0.134375,0.2171875,0.321875,0.5265625,0.43125,0.4296875,0.38125,0.378125,0.3828125,0.2640625,0.2609375,0.359375,0.328125,0.378125,0.44375,0.5,0.553125,0.6,0.646875,0.7,0.515625,0.5,0.453125,0.45,0.4125,0.390625,0.3625,0.50625,aedes_landmark-aedes-collection_f_l_3fa5661dc700.png,9499.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_landmark-aedes-collection_f_l_3fa5661dc700.tif,Culicidae/aedes/aedes_landmark-aedes-collection_f_l_3fa5661dc700.tif,3fa5661dc700,laboratory-colony,k.kliemke,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Konstantin/aedes aegypti/03.11.2022/Ae_aeg_42_f_l.tif,landmark-aedes-collection,The aim of the study was to evaluate whether geometric wing morphometrics represents a reliable tool to differentiate Ae. koreicus and Ae. j. japonicus female and male specimens.,-,F,6399,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_convector_f_r_5eeacc3e1468.tif,Repaired,1018,left,Aedes_aegypti,0.99,0.596875,0.0875,0.0515625,0.0359375,0.0375,0.078125,0.1390625,0.21875,0.321875,0.5328125,0.4203125,0.415625,0.3765625,0.375,0.3828125,0.278125,0.25625,0.325,0.29375,0.346875,0.4,0.453125,0.515625,0.56875,0.615625,0.66875,0.48125,0.478125,0.43125,0.434375,0.396875,0.365625,0.346875,0.484375,aedes_convector_f_r_5eeacc3e1468.png,1797.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_r_5eeacc3e1468.tif,Culicidae/aedes/aedes_convector_f_r_5eeacc3e1468.tif,5eeacc3e1468,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_AEa17_r_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1403,R,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_landmark-aedes-collection_f_l_f34a74adfa3d.tif,Full Skeleton,974,left,Aedes_aegypti,0.98,0.56875,0.0515625,0.025,0.009375,0.0140625,0.053125,0.1171875,0.1984375,0.2953125,0.496875,0.384375,0.3828125,0.34375,0.340625,0.34375,0.2375,0.2171875,0.359375,0.328125,0.36875,0.43125,0.484375,0.5375,0.584375,0.615625,0.65625,0.4875,0.484375,0.446875,0.44375,0.409375,0.390625,0.3625,0.50625,aedes_landmark-aedes-collection_f_l_f34a74adfa3d.png,9433.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_landmark-aedes-collection_f_l_f34a74adfa3d.tif,Culicidae/aedes/aedes_landmark-aedes-collection_f_l_f34a74adfa3d.tif,f34a74adfa3d,laboratory-colony,k.kliemke,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/Konstantin/aedes aegypti/01.11.2022/Ae_aeg_89_f_l.tif,landmark-aedes-collection,The aim of the study was to evaluate whether geometric wing morphometrics represents a reliable tool to differentiate Ae. koreicus and Ae. j. japonicus female and male specimens.,-,F,6609,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_mosquito-collection-brazil_f_l_c75b30ba2ba3.tif,Repaired,1400,left,Aedes_aegypti,0.99,0.690625,0.090625,0.0546875,0.0359375,0.04375,0.09375,0.1609375,0.2578125,0.3640625,0.6125,0.459375,0.4609375,0.4140625,0.409375,0.4234375,0.3203125,0.2890625,0.290625,0.303125,0.365625,0.440625,0.503125,0.571875,0.625,0.665625,0.70625,0.49375,0.503125,0.446875,0.44375,0.40625,0.3625,0.346875,0.51875,aedes_mosquito-collection-brazil_f_l_c75b30ba2ba3.png,23915.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, FIOCRUZ Rio de Janeiro",MISSING VALUE,MISSING VALUE,laboratory-colony,2025-11-09,MISSING VALUE,leica-m205c,aedes_mosquito-collection-brazil_f_l_c75b30ba2ba3.tif,culicidae/aedes/aedes_mosquito-collection-brazil_f_l_c75b30ba2ba3.tif,c75b30ba2ba3,laboratory-colony,k.nolte,"fiocruz, rio de janeiro, brazil",/Volumes/Extreme SSD/MosquitoWingImages_raw/bnitm/WingsBrasil/PAEA-aegyti-12l_ch00.tif,mosquito-collection-brazil,This study aims to increase on the diversity and distribution of mosquitoes from Brasil in the database.,,F,A_2951,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_convector_f_l_c7ba6972fd16.tif,Full Skeleton,961,left,Aedes_aegypti,0.99,0.6046875,0.04375,0.01875,0.0125,0.01875,0.06875,0.1359375,0.215625,0.3328125,0.5625,0.4171875,0.4140625,0.3796875,0.375,0.38125,0.240625,0.246875,0.334375,0.340625,0.403125,0.471875,0.521875,0.58125,0.628125,0.66875,0.715625,0.503125,0.50625,0.45625,0.45625,0.415625,0.38125,0.3625,0.528125,aedes_convector_f_l_c7ba6972fd16.png,1945.0,Culicidae,Aedes,-,aegypti,-,"laboratory-colony, bnitm hamburg",53.550341,10.000654,laboratory-colony,2024-04-02 00:00:00,MISSING VALUE,olympus sz61 + olympus dp23,aedes_convector_f_l_c7ba6972fd16.tif,Culicidae/aedes/aedes_convector_f_l_c7ba6972fd16.tif,c7ba6972fd16,laboratory-colony,k.nolte,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/ConVector/comparison_dataset/raw/wing/Micro_AEa92_l_.TIF,ConVector,"The goal of the study was to systematically compare the effectiveness of depictions of mosquito wings and full mosquito bodies for species identification. Additionally, the usability of different image capture systems, including smartphone, macro-lens attached to a smartphone and stereomicroscope, was evaluated.",10.21203/rs.3.rs-4491538/v1,F,1702,L,0.0,Aedes_aegypti,not labeled,not labeled,
aedes_aegypti-wolbachia-study_f_l_0ee51ea405d5.tif,Repaired,1105,right,Aedes_aegypti,0.97,0.5953125,0.042187500000000044,0.017187500000000022,0.0,0.010937500000000044,0.050000000000000044,0.12031250000000004,0.20156249999999998,0.30000000000000004,0.525,0.40156250000000004,0.39375000000000004,0.37031250000000004,0.365625,0.37968750000000007,0.2515625,0.24531250000000004,0.334375,0.284375,0.328125,0.39375,0.44375,0.49375,0.546875,0.5875,0.65,0.490625,0.475,0.43125,0.43125,0.390625,0.359375,0.328125,0.46875,aedes_aegypti-wolbachia-study_f_l_0ee51ea405d5.png,6582.0,Culicidae,Aedes,-,aegypti,-,"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,ovitrap,2024-04-02 00:00:00,2022-05-01 00:00:00,olympus sz61 + olympus dp23,aedes_aegypti-wolbachia-study_f_l_0ee51ea405d5.tif,Culicidae/aedes/aedes_aegypti-wolbachia-study_f_l_0ee51ea405d5.tif,0ee51ea405d5,morphology,r.maciel-de-freitas + g.a.garcia,"fiocruz, rio de janeiro, brazil",/Volumes/Crucial/mos_dataset_raw/bnitm/Rafael BNITM/Field/ae_aeg_field_74_f_l.tif,aegypti-wolbachia-study,"The study aimed to analyze the effect of Wolbachia infection on Ae. aegypti with a Brazilian genetic background for different fitness-related mosquito traits, including wing length, wing shape, blood meal size, and fecundity.",10.1128/spectrum.00128-24,F,3767,L,0.0,Aedes_aegypti,not labeled,not labeled,
