Image_ID,File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,File Name,TAXA LABEL
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_184336e72726.png,Full Skeleton,1648,right,Coquillettidia_richiardii,0.96,0.6015625,0.051562499999999956,0.015625,0.0,0.009375000000000022,0.043749999999999956,0.10468750000000004,0.18593749999999998,0.29218750000000004,0.5140625,0.3984375,0.37812500000000004,0.3421875,0.334375,0.34843749999999996,0.22812500000000002,0.25312500000000004,0.321875,0.30625,0.365625,0.428125,0.49375,0.546875,0.609375,0.65,0.703125,0.496875,0.496875,0.45,0.453125,0.40625,0.375,0.35625,0.5,coquillettidia_landmark-mosquito-identification_f_r_184336e72726.png,coquillettidia_landmark-mosquito-identification_f_r_184336e72726.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_207dcad64e6a.png,Repaired,1792,right,Coquillettidia_richiardii,0.97,0.6453125,0.043749999999999956,0.010937499999999933,0.0,0.004687499999999956,0.05625000000000002,0.109375,0.20468750000000002,0.30781249999999993,0.5546875,0.4390625,0.43281249999999993,0.3828125,0.365625,0.37812499999999993,0.2828125,0.28125,0.315625,0.303125,0.359375,0.421875,0.484375,0.55,0.596875,0.640625,0.70625,0.490625,0.48125,0.43125,0.4375,0.4,0.353125,0.346875,0.484375,coquillettidia_landmark-mosquito-identification_f_r_207dcad64e6a.png,coquillettidia_landmark-mosquito-identification_f_r_207dcad64e6a.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_309f701d6558.png,Repaired,1580,right,Coquillettidia_richiardii,0.96,0.559375,0.03749999999999998,0.010937499999999933,0.0,0.012499999999999956,0.03281249999999991,0.08437499999999998,0.16874999999999996,0.271875,0.47187499999999993,0.3765624999999999,0.37031249999999993,0.32343749999999993,0.3203125,0.33281249999999996,0.2124999999999999,0.2359374999999999,0.34375,0.3125,0.359375,0.396875,0.478125,0.5125,0.565625,0.625,0.684375,0.5,0.490625,0.440625,0.45,0.403125,0.371875,0.346875,0.490625,coquillettidia_landmark-mosquito-identification_f_r_309f701d6558.png,coquillettidia_landmark-mosquito-identification_f_r_309f701d6558.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_32ac1c294f0e.png,Repaired,1778,right,Coquillettidia_richiardii,0.97,0.6390625000000001,0.0546875,0.025000000000000022,0.0,0.006249999999999978,0.0546875,0.11875000000000002,0.18593749999999998,0.303125,0.534375,0.43437500000000007,0.42656250000000007,0.3765625,0.365625,0.37812500000000004,0.2640625,0.27656250000000004,0.315625,0.275,0.325,0.3875,0.459375,0.521875,0.58125,0.628125,0.703125,0.496875,0.4875,0.4375,0.4375,0.396875,0.365625,0.340625,0.490625,coquillettidia_landmark-mosquito-identification_f_r_32ac1c294f0e.png,coquillettidia_landmark-mosquito-identification_f_r_32ac1c294f0e.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_3bddbcd7a538.png,Repaired,1601,right,Coquillettidia_richiardii,0.9,0.615625,0.046875,0.015625,0.0,0.015625,0.04843750000000002,0.1171875,0.19374999999999998,0.3140625,0.525,0.41718750000000004,0.396875,0.3671875,0.359375,0.37187499999999996,0.23281249999999998,0.28125,0.3375,0.31875,0.384375,0.440625,0.5125,0.565625,0.625,0.66875,0.7375,0.51875,0.515625,0.4625,0.465625,0.415625,0.378125,0.365625,0.503125,coquillettidia_landmark-mosquito-identification_f_r_3bddbcd7a538.png,coquillettidia_landmark-mosquito-identification_f_r_3bddbcd7a538.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_809f2c93e97c.png,Repaired,1663,right,Coquillettidia_richiardii,0.89,0.6312500000000001,0.046875,0.015625,0.0,0.009375000000000022,0.0546875,0.11562500000000009,0.2109375,0.30781250000000004,0.5265625,0.4296875,0.41718750000000004,0.37812500000000004,0.3656250000000001,0.37968750000000007,0.26093750000000004,0.275,0.3125,0.321875,0.375,0.44375,0.50625,0.55625,0.609375,0.646875,0.7,0.478125,0.478125,0.43125,0.434375,0.39375,0.3625,0.353125,0.49375,coquillettidia_landmark-mosquito-identification_f_r_809f2c93e97c.png,coquillettidia_landmark-mosquito-identification_f_r_809f2c93e97c.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_c66e071f5a84.png,Repaired,1648,right,Coquillettidia_richiardii,0.95,0.6359375,0.04375000000000007,0.015625,0.0,0.015625,0.046875,0.11093750000000002,0.18906250000000002,0.3140625,0.5203125,0.4140625,0.40937500000000004,0.37968750000000007,0.3765625,0.37812500000000004,0.2796875,0.2828125,0.325,0.3125,0.359375,0.4375,0.490625,0.5375,0.5875,0.625,0.690625,0.484375,0.48125,0.4375,0.4375,0.39375,0.365625,0.35,0.484375,coquillettidia_landmark-mosquito-identification_f_r_c66e071f5a84.png,coquillettidia_landmark-mosquito-identification_f_r_c66e071f5a84.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_e3735f3e7fda.png,Full Skeleton,1681,right,Coquillettidia_richiardii,0.96,0.609375,0.051562499999999956,0.012499999999999956,0.0,0.012499999999999956,0.0546875,0.10312500000000002,0.1875,0.2953125,0.515625,0.41093749999999996,0.4140625,0.353125,0.34687500000000004,0.3609375,0.24531250000000004,0.2734375,0.31875,0.290625,0.35625,0.415625,0.478125,0.534375,0.5875,0.634375,0.6875,0.490625,0.4875,0.43125,0.440625,0.39375,0.365625,0.34375,0.48125,coquillettidia_landmark-mosquito-identification_f_r_e3735f3e7fda.png,coquillettidia_landmark-mosquito-identification_f_r_e3735f3e7fda.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/coquillettidia_landmark-mosquito-identification_f_r_e736ffe84c24.png,Repaired,1638,right,Coquillettidia_richiardii,0.94,0.596875,0.051562499999999956,0.017187500000000022,0.0,0.0078125,0.04218749999999993,0.09999999999999998,0.19062499999999993,0.303125,0.521875,0.40937499999999993,0.390625,0.36249999999999993,0.3515625,0.36875,0.24531249999999993,0.2640625,0.340625,0.3125,0.365625,0.428125,0.4875,0.54375,0.59375,0.634375,0.68125,0.496875,0.4875,0.446875,0.446875,0.40625,0.36875,0.353125,0.5,coquillettidia_landmark-mosquito-identification_f_r_e736ffe84c24.png,coquillettidia_landmark-mosquito-identification_f_r_e736ffe84c24.tif,Coquillettidia_richiardii
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_07811443e519.png,Repaired,1175,left,Culex_modestus,0.98,0.6296875,0.075,0.0421875,0.021875,0.0328125,0.0734375,0.13125,0.2171875,0.3515625,0.578125,0.45625,0.4453125,0.4109375,0.403125,0.4140625,0.3390625,0.3125,0.3125,0.303125,0.35625,0.434375,0.490625,0.546875,0.6,0.65,0.684375,0.4625,0.46875,0.4375,0.43125,0.39375,0.371875,0.346875,0.484375,culex_aida_f_l_07811443e519.png,culex_aida_f_l_07811443e519.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_0ca5f760241e.png,Full Skeleton,1380,left,Culex_modestus,0.93,0.6234375,0.0671875,0.03125,0.0171875,0.0234375,0.0640625,0.128125,0.2125,0.3171875,0.5453125,0.4359375,0.4234375,0.3765625,0.3703125,0.3828125,0.3109375,0.2875,0.365625,0.3375,0.396875,0.459375,0.521875,0.575,0.63125,0.678125,0.721875,0.51875,0.509375,0.465625,0.471875,0.43125,0.4,0.384375,0.521875,culex_aida_f_l_0ca5f760241e.png,culex_aida_f_l_0ca5f760241e.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_1654c2dcf047.png,Repaired,1264,right,Culex_modestus,0.75,0.5953125,0.046875,0.014062499999999978,0.0,0.009375000000000022,0.04843750000000002,0.11406250000000007,0.203125,0.3046875,0.5390625,0.421875,0.4140625,0.3765625,0.37187500000000007,0.384375,0.30000000000000004,0.27031250000000007,0.3625,0.334375,0.39375,0.45625,0.525,0.575,0.625,0.66875,0.709375,0.509375,0.5125,0.46875,0.471875,0.428125,0.4,0.378125,0.521875,culex_aida_f_l_1654c2dcf047.png,culex_aida_f_l_1654c2dcf047.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_1dbe32cd25cc.png,Repaired,1227,left,Culex_modestus,0.95,0.6234375,0.075,0.040625,0.021875,0.0265625,0.0703125,0.1328125,0.2140625,0.3375,0.575,0.4421875,0.43125,0.3859375,0.3828125,0.396875,0.321875,0.2984375,0.34375,0.321875,0.38125,0.453125,0.5125,0.571875,0.61875,0.659375,0.69375,0.4875,0.496875,0.45,0.45625,0.41875,0.3875,0.365625,0.503125,culex_aida_f_l_1dbe32cd25cc.png,culex_aida_f_l_1dbe32cd25cc.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_1ed84a4c2f40.png,Full Skeleton,1198,right,Culex_modestus,0.69,0.5796874999999999,0.0546875,0.020312499999999956,0.0,0.0078125,0.051562499999999956,0.10624999999999996,0.18593749999999998,0.30156249999999996,0.5359375,0.415625,0.40625,0.3671875,0.36249999999999993,0.375,0.3046875,0.26249999999999996,0.365625,0.3375,0.3875,0.453125,0.5125,0.565625,0.6125,0.653125,0.696875,0.503125,0.50625,0.4625,0.465625,0.434375,0.403125,0.38125,0.515625,culex_aida_f_l_1ed84a4c2f40.png,culex_aida_f_l_1ed84a4c2f40.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_208c3704669e.png,Repaired,1433,right,Culex_modestus,0.83,0.6203125,0.04531249999999998,0.015625,0.0,0.010937500000000044,0.05156250000000007,0.11875000000000002,0.19843750000000004,0.3109375,0.5515625,0.41718750000000004,0.40937500000000004,0.37187500000000007,0.36875,0.38125,0.3046875,0.2671875,0.359375,0.325,0.378125,0.44375,0.5,0.55625,0.615625,0.659375,0.7125,0.50625,0.503125,0.4625,0.4625,0.425,0.39375,0.371875,0.509375,culex_aida_f_l_208c3704669e.png,culex_aida_f_l_208c3704669e.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_23df254b077b.png,Repaired,1242,left,Culex_modestus,0.94,0.6265625,0.071875,0.034375,0.0203125,0.0296875,0.071875,0.1296875,0.228125,0.33125,0.575,0.45,0.4328125,0.396875,0.3890625,0.40625,0.3171875,0.3,0.31875,0.31875,0.38125,0.446875,0.50625,0.559375,0.61875,0.65625,0.7,0.48125,0.478125,0.4375,0.4375,0.40625,0.3625,0.346875,0.496875,culex_aida_f_l_23df254b077b.png,culex_aida_f_l_23df254b077b.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_686c2197f858.png,Repaired,1195,left,Culex_modestus,0.89,0.5921875,0.0734375,0.040625,0.0203125,0.025,0.06875,0.1265625,0.2109375,0.3203125,0.5484375,0.41875,0.40625,0.371875,0.36875,0.3734375,0.303125,0.2703125,0.34375,0.309375,0.36875,0.4375,0.490625,0.55,0.596875,0.640625,0.675,0.49375,0.4875,0.45,0.446875,0.409375,0.384375,0.359375,0.5,culex_aida_f_l_686c2197f858.png,culex_aida_f_l_686c2197f858.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_6eaabf0cd5c3.png,Repaired,1242,right,Culex_modestus,0.92,0.665625,0.042187500000000044,0.014062499999999978,0.0,0.0078125,0.050000000000000044,0.125,0.2109375,0.3375,0.584375,0.4453125,0.428125,0.4,0.39375000000000004,0.4078125,0.321875,0.290625,0.33125,0.30625,0.36875,0.4375,0.503125,0.571875,0.634375,0.6875,0.734375,0.5,0.50625,0.45625,0.459375,0.415625,0.378125,0.353125,0.515625,culex_aida_f_l_6eaabf0cd5c3.png,culex_aida_f_l_6eaabf0cd5c3.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_80c789ec822a.png,Full Skeleton,1483,left,Culex_modestus,0.93,0.6046875,0.0640625,0.0328125,0.0171875,0.025,0.0703125,0.134375,0.2171875,0.325,0.559375,0.4453125,0.4359375,0.3984375,0.39375,0.3984375,0.3234375,0.3,0.34375,0.309375,0.365625,0.43125,0.490625,0.546875,0.60625,0.653125,0.7,0.49375,0.490625,0.446875,0.44375,0.40625,0.38125,0.353125,0.5,culex_aida_f_l_80c789ec822a.png,culex_aida_f_l_80c789ec822a.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_9b1ebe183c6e.png,Repaired,1209,left,Culex_modestus,0.99,0.625,0.0734375,0.040625,0.0234375,0.0265625,0.0625,0.1265625,0.2171875,0.325,0.5765625,0.45,0.4421875,0.390625,0.3875,0.4046875,0.3140625,0.271875,0.35625,0.31875,0.371875,0.440625,0.503125,0.565625,0.63125,0.68125,0.725,0.509375,0.509375,0.459375,0.4625,0.434375,0.396875,0.378125,0.53125,culex_aida_f_l_9b1ebe183c6e.png,culex_aida_f_l_9b1ebe183c6e.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_b3d9969aac2d.png,Full Skeleton,1552,right,Aedes_vexans,0.13,0.6156250000000001,0.028125000000000067,0.009375000000000022,0.0,0.009375000000000022,0.050000000000000044,0.09375,0.1796875,0.290625,0.5421875,0.4296875,0.42656250000000007,0.3890625,0.38593750000000004,0.38593750000000004,0.3140625,0.28593750000000007,0.3125,0.30625,0.359375,0.425,0.48125,0.528125,0.578125,0.634375,0.690625,0.48125,0.4625,0.41875,0.415625,0.38125,0.346875,0.328125,0.471875,culex_aida_f_l_b3d9969aac2d.png,culex_aida_f_l_b3d9969aac2d.tif,Culex_pipiens s.l.-torrentium-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_c155c28f37f6.png,Repaired,1130,left,Culex_modestus,0.88,0.628125,0.0734375,0.0390625,0.021875,0.03125,0.0734375,0.1328125,0.2203125,0.3375,0.5625,0.4328125,0.4203125,0.3875,0.38125,0.390625,0.3234375,0.2796875,0.340625,0.3,0.3625,0.43125,0.490625,0.540625,0.596875,0.6375,0.671875,0.484375,0.484375,0.44375,0.44375,0.40625,0.378125,0.353125,0.496875,culex_aida_f_l_c155c28f37f6.png,culex_aida_f_l_c155c28f37f6.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_c84b98cfec25.png,Repaired,1621,right,Culex_pipiens s.l.-torrentium-pair,0.91,0.5984375,0.034375000000000044,0.0031250000000000444,0.0,0.009375000000000022,0.050000000000000044,0.10468750000000004,0.1875,0.296875,0.5390625,0.41718750000000004,0.40937500000000004,0.38750000000000007,0.37968750000000007,0.39375000000000004,0.3375,0.2953125,0.303125,0.30625,0.371875,0.4375,0.490625,0.540625,0.59375,0.640625,0.696875,0.471875,0.46875,0.428125,0.428125,0.384375,0.35,0.340625,0.471875,culex_aida_f_l_c84b98cfec25.png,culex_aida_f_l_c84b98cfec25.tif,Culex_pipiens s.l.-torrentium-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_cc5d268acfce.png,Repaired,1349,right,Culex_modestus,0.98,0.6187499999999999,0.04843750000000002,0.020312499999999956,0.0,0.004687499999999956,0.04999999999999993,0.11249999999999993,0.19218749999999996,0.3125,0.5718749999999999,0.43437499999999996,0.43125,0.38125,0.37812499999999993,0.384375,0.29999999999999993,0.2734375,0.328125,0.3,0.35,0.415625,0.4875,0.553125,0.603125,0.646875,0.690625,0.484375,0.48125,0.44375,0.434375,0.403125,0.365625,0.35,0.49375,culex_aida_f_l_cc5d268acfce.png,culex_aida_f_l_cc5d268acfce.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_ccb09dbcb5fa.png,Repaired,1336,left,Culex_modestus,0.96,0.6203125,0.0671875,0.034375,0.01875,0.0234375,0.071875,0.13125,0.215625,0.3234375,0.55625,0.4328125,0.425,0.3921875,0.3859375,0.396875,0.325,0.284375,0.353125,0.33125,0.390625,0.45625,0.50625,0.571875,0.621875,0.675,0.721875,0.515625,0.51875,0.471875,0.475,0.4375,0.4,0.384375,0.53125,culex_aida_f_l_ccb09dbcb5fa.png,culex_aida_f_l_ccb09dbcb5fa.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_dee3f87211df.png,Repaired,1381,left,Culex_modestus,0.95,0.6234375,0.071875,0.0453125,0.0296875,0.0359375,0.08125,0.1375,0.2203125,0.3390625,0.571875,0.4453125,0.4421875,0.403125,0.4015625,0.4140625,0.3140625,0.303125,0.346875,0.31875,0.36875,0.428125,0.490625,0.540625,0.590625,0.63125,0.678125,0.49375,0.4875,0.440625,0.440625,0.4125,0.38125,0.353125,0.496875,culex_aida_f_l_dee3f87211df.png,culex_aida_f_l_dee3f87211df.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_deffdda5a776.png,Full Skeleton,1192,left,Culex_modestus,0.94,0.6109375,0.0765625,0.04375,0.021875,0.028125,0.0671875,0.13125,0.215625,0.334375,0.553125,0.4421875,0.4265625,0.3828125,0.3796875,0.3921875,0.3125,0.296875,0.35625,0.321875,0.36875,0.4375,0.49375,0.546875,0.603125,0.65625,0.70625,0.5,0.496875,0.4625,0.4625,0.41875,0.390625,0.36875,0.503125,culex_aida_f_l_deffdda5a776.png,culex_aida_f_l_deffdda5a776.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_e412d7328052.png,Repaired,1221,left,Culex_modestus,0.96,0.6390625,0.0765625,0.0390625,0.0203125,0.028125,0.071875,0.13125,0.2125,0.35,0.5859375,0.4546875,0.44375,0.3921875,0.3875,0.4125,0.328125,0.3,0.328125,0.30625,0.371875,0.44375,0.496875,0.559375,0.603125,0.653125,0.690625,0.48125,0.4875,0.434375,0.440625,0.40625,0.36875,0.35,0.496875,culex_aida_f_l_e412d7328052.png,culex_aida_f_l_e412d7328052.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_e7805a1d7e31.png,Full Skeleton,1717,right,Culiseta_morsitans-fumipennis-pair,0.43,0.6875,0.03437499999999993,0.009374999999999911,0.0,0.0078125,0.04062499999999991,0.11249999999999993,0.2109375,0.33281249999999996,0.5890624999999999,0.4609375,0.45781249999999996,0.4312499999999999,0.42656249999999996,0.4453125,0.3609374999999999,0.3218749999999999,0.31875,0.315625,0.371875,0.434375,0.475,0.525,0.590625,0.64375,0.703125,0.490625,0.484375,0.4375,0.434375,0.390625,0.353125,0.3375,0.48125,culex_aida_f_l_e7805a1d7e31.png,culex_aida_f_l_e7805a1d7e31.tif,Culex_pipiens s.l.-torrentium-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_eb15f7423ff6.png,Repaired,1232,right,Culex_modestus,0.97,0.5906250000000001,0.046875,0.015625,0.0,0.0078125,0.05625000000000002,0.10468750000000004,0.20000000000000007,0.3046875,0.534375,0.40312500000000007,0.4,0.3578125000000001,0.3500000000000001,0.3578125000000001,0.2796875000000001,0.2421875,0.35,0.321875,0.371875,0.440625,0.5,0.559375,0.60625,0.653125,0.7,0.503125,0.496875,0.459375,0.453125,0.425,0.396875,0.36875,0.515625,culex_aida_f_l_eb15f7423ff6.png,culex_aida_f_l_eb15f7423ff6.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_f5216044eb36.png,Repaired,1369,left,Culex_modestus,0.92,0.6296875,0.06875,0.034375,0.0171875,0.0265625,0.06875,0.1375,0.209375,0.3328125,0.5671875,0.44375,0.43125,0.3984375,0.39375,0.40625,0.340625,0.296875,0.334375,0.3,0.359375,0.425,0.4875,0.553125,0.628125,0.665625,0.7125,0.484375,0.484375,0.440625,0.446875,0.403125,0.371875,0.353125,0.503125,culex_aida_f_l_f5216044eb36.png,culex_aida_f_l_f5216044eb36.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_f8bd94606399.png,Repaired,1601,right,Culex_pipiens s.l.-torrentium-pair,0.29,0.6234375,0.029687499999999978,0.0078125,0.0,0.010937499999999933,0.04999999999999993,0.10624999999999996,0.19218749999999996,0.2953125,0.5328124999999999,0.41874999999999996,0.4156249999999999,0.3828125,0.38125,0.3890625,0.32343749999999993,0.27656249999999993,0.353125,0.3375,0.396875,0.45625,0.509375,0.5625,0.61875,0.6625,0.721875,0.5125,0.5,0.45625,0.45625,0.421875,0.396875,0.371875,0.509375,culex_aida_f_l_f8bd94606399.png,culex_aida_f_l_f8bd94606399.tif,Culex_pipiens s.l.-torrentium-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_ff33a3f4472e.png,Repaired,1648,right,Culex_pipiens s.l.-torrentium-pair,0.74,0.5984375000000001,0.03281250000000002,0.0078125,0.0,0.014062500000000089,0.046875,0.10468750000000004,0.1953125,0.3031250000000001,0.515625,0.41093750000000007,0.40937500000000004,0.3765625,0.3765625,0.38750000000000007,0.31718750000000007,0.27812500000000007,0.35,0.321875,0.378125,0.440625,0.490625,0.5375,0.590625,0.640625,0.6875,0.5,0.48125,0.440625,0.440625,0.40625,0.378125,0.359375,0.490625,culex_aida_f_l_ff33a3f4472e.png,culex_aida_f_l_ff33a3f4472e.tif,Culex_pipiens s.l.-torrentium-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_l_ff56995c6e9f.png,Full Skeleton,1371,left,Culex_modestus,0.97,0.634375,0.0671875,0.0359375,0.01875,0.0296875,0.0671875,0.1375,0.228125,0.33125,0.571875,0.45,0.4390625,0.3921875,0.390625,0.403125,0.315625,0.29375,0.340625,0.3125,0.365625,0.440625,0.50625,0.565625,0.63125,0.68125,0.725,0.496875,0.49375,0.453125,0.453125,0.415625,0.38125,0.365625,0.5125,culex_aida_f_l_ff56995c6e9f.png,culex_aida_f_l_ff56995c6e9f.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_r_04a0ff819412.png,Repaired,1468,right,Culex_pipiens s.l.-torrentium-pair,0.69,0.640625,0.0390625,0.010937499999999933,0.0,0.0078125,0.04531249999999998,0.109375,0.18906250000000002,0.29374999999999996,0.54375,0.42499999999999993,0.421875,0.38125,0.37812499999999993,0.390625,0.3265625,0.29218749999999993,0.328125,0.321875,0.38125,0.44375,0.49375,0.54375,0.60625,0.653125,0.70625,0.496875,0.4875,0.440625,0.440625,0.403125,0.365625,0.35,0.490625,culex_aida_f_r_04a0ff819412.png,culex_aida_f_r_04a0ff819412.tif,Culex_pipiens s.l.-torrentium-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_r_11f9a97d19ca.png,Repaired,1216,right,Culex_modestus,0.95,0.6,0.043749999999999956,0.015625,0.0,0.0,0.03749999999999998,0.09687499999999993,0.19687500000000002,0.30625,0.553125,0.43125,0.41874999999999996,0.37968749999999996,0.37187499999999996,0.38593749999999993,0.28593749999999996,0.2578125,0.353125,0.31875,0.36875,0.434375,0.49375,0.55625,0.615625,0.671875,0.71875,0.50625,0.503125,0.45625,0.465625,0.425,0.39375,0.371875,0.51875,culex_aida_f_r_11f9a97d19ca.png,culex_aida_f_r_11f9a97d19ca.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_r_13317ecf9480.png,Full Skeleton,1356,right,Culex_modestus,0.93,0.6031249999999999,0.04531249999999998,0.014062499999999978,0.0,0.0078125,0.0546875,0.11562499999999998,0.20624999999999993,0.31875,0.5499999999999999,0.43281249999999993,0.4296875,0.3843749999999999,0.38125,0.390625,0.303125,0.2749999999999999,0.365625,0.34375,0.4,0.465625,0.51875,0.56875,0.61875,0.665625,0.7125,0.515625,0.515625,0.471875,0.471875,0.4375,0.403125,0.384375,0.525,culex_aida_f_r_13317ecf9480.png,culex_aida_f_r_13317ecf9480.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_r_1e8bbe52aaaa.png,Repaired,1382,right,Culex_modestus,0.98,0.6062500000000001,0.05156250000000007,0.020312500000000067,0.0,0.0078125,0.046875,0.11093750000000002,0.2015625000000001,0.30625,0.5437500000000001,0.4234375,0.40625,0.3656250000000001,0.36406250000000007,0.3765625,0.29218750000000004,0.2734375,0.34375,0.309375,0.359375,0.43125,0.49375,0.55625,0.621875,0.671875,0.725,0.5,0.49375,0.453125,0.453125,0.415625,0.375,0.3625,0.503125,culex_aida_f_r_1e8bbe52aaaa.png,culex_aida_f_r_1e8bbe52aaaa.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_r_26e2619a0aaf.png,Full Skeleton,1271,right,Culex_modestus,0.95,0.6015625,0.04062500000000002,0.015625,0.0,0.006249999999999978,0.051562499999999956,0.11250000000000004,0.203125,0.3125,0.5390625,0.4234375,0.4140625,0.36875,0.3578125,0.37187499999999996,0.29374999999999996,0.2671875,0.34375,0.340625,0.39375,0.459375,0.51875,0.575,0.621875,0.66875,0.7,0.5,0.496875,0.453125,0.45625,0.421875,0.39375,0.371875,0.5125,culex_aida_f_r_26e2619a0aaf.png,culex_aida_f_r_26e2619a0aaf.tif,Culex_modestus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/culex_aida_f_r_58ae11a36e8f.png,Full Skeleton,1382,right,Culex_modestus,0.52,0.596875,0.04375000000000007,0.015625,0.0,0.009375000000000022,0.05312500000000009,0.1171875,0.20000000000000007,0.30937500000000007,0.5375000000000001,0.4125000000000001,0.40312500000000007,0.37187500000000007,0.37031250000000004,0.375,0.29375000000000007,0.2578125,0.365625,0.35,0.396875,0.465625,0.51875,0.56875,0.61875,0.665625,0.70625,0.5125,0.5125,0.46875,0.46875,0.434375,0.403125,0.384375,0.521875,culex_aida_f_r_58ae11a36e8f.png,culex_aida_f_r_58ae11a36e8f.tif,Culex_modestus
